id,category,question1,question2,question3,paraphrase1,paraphrase2,reviewerID,asin,start_index,end_index
3K2CEDRADFGR2NF1QUGBT9CXM2PTMR,Bird feeder,Would you be interested in a bird feeder which has the perfect size for hanging?,Do you want a perfect size bird feeder that is great for hanging?,Are you looking for a bird feeder that is perfect size for hanging?,Do you need a perfect size bird feeder that is great for hanging?,Are you on the market for a bird seeder that is the right size for hanging outside?,A1JK6KB4RHJZQH,B000I1R1YO,47,71
3K2CEDRADFGR2NF1QUGBT9CXM2QMTL,Bird feeder,Are you looking for a bird feeder with a wider opening for filling and easier cleaning?,Are you looking for bird feeder that has a wide opening for filling and easier cleaning?,Would you be interested in a bird feeder with wider opening for filling and cleaning?,Do you want the bird feeder to have a wider opening for easier filling and cleaning?,Looking for a bird feeder with a wide opening that makes it easy to clean and fill?,A1ZJ8MQ35WGXN8,B00GSQ6HXO,0,54
3K8CQCU3LIGPCM4VX00MT88WUE0NWD,Walk-behind lawnmower,,,,,,A2F04X7P2OK0GG,B00004RA3E,0,83
3K8CQCU3LIGPCM4VX00MT88WVMHNWB,Bike,Do you want a bike ideal for starting and messing around?,Are you looking for a bike that is good for starting and messing around?,Do you want a good bike messing around?,Do you need a good starter bike for messing around?,Would you like to buy a bike ideal for starting and messing around?,A1PIPY4HVHEIO4,B00FTXR49S,988,1050
3KA7IJSNXAKXR4IXIOHIAJ06L01BPG,Backpacking pack,Are you looking for a backpacking pack with a rear pocket to keep your cell phones and keys?,Do you want a roomy backpack with pockets and pouches to hold your electronics and keys?,Are you interested in Backpacking pack with the rear pocket to easily hold cell phone and keys and the like with room to spare and to use the phone pouch for running fuel and iPod?,Would you like a backpack which has pockets for holding your mobile phone and keys?,Would you be interested in a multi and rear pocket backpack to store almost everything?,A3MHPX0G8BMB4M,B00G7HAHKS,153,291
3KG2UQJ0NN3KSP89LR1G1JQA6DJNQ9,Backpacking pack,Do you need a backpack suitable for packing a towel to take to the beach?,Are you looking for a backpack that's of great size to carry a beach towel?,Are you looking for a backpacking pack that's a great size for carrying a beach towel?,What about a backpack that is useful for carrying a beach towel?,could you looking for a backpacking pack for that great size beach towel to carry?,A2DYLU7G3GAK2R,B01BY6UFWQ,1412,1517
3KG2UQJ0NN3KSP89LR1G1JQA6DJQNC,Grill,,,,,,A2PQURKRR98MEM,B00BFPMNGS,1016,1087
3KG2UQJ0NN3KSP89LR1G1JQA7L0NQ7,Bike,Do you want an easy to assemble bike?,Are you looking for a bike with easy instructions for putting it together?,Do you want a bike with easy instructions for assembling?,Have you been searching for a bike that can be put together with very little effort?,Are you interested in a bike with easy instructions for assembling?,A3LTY1IWW2EUDW,B00AK0S07K,209,290
3KG2UQJ0NN3KSP89LR1G1JQA7L0QNA,Ski jacket,Are you looking for a ski jacket that is perfect for fitting over a helmet?,Are you looking for ski jacket which is perfect for fitting over a helmet?,Are you looking for ski jacket that is perfect for fitting over a helmet?,Would you like to have a ski jacket that fits perfectly over a helmet?,Would you interested in ski jacket which suit good over a helmet?,A39EG595AEXWGD,B00T8FGTRG,2474,2521
3KI0JD2ZV5X2FMX2QB6TZHNT75K67J,Ski jacket,Are you interested in a perfect active outdoor ski jacket?,Would you be satisfied with a sky jacket to be active outdoors?,Are you looking for a ski jacket which is too perfect for being active outdoors?,Are you looking for a ski jacket that is ideal for outdoor activities?,What do you think about a perfect active outdoor ski jacket?,A2FTX3XPUO0D4K,B00AEDJ06I,674,713
3KI0JD2ZV5X2FMX2QB6TZHNT75K76K,Backpacking pack,Do you want a backpacking pack with top and front loading compartments for more space to use?,Are you looking for backpacking pack that has a main compartment with front and top loading which is great for making use of all the available room?,Do you want a backpack with front and lop loading compartment?,Would you like to searching for a backpack that has more space with front and lop loading compartment?,Are you looking for a backpack with top and front loading compartments?,A3ME2ZXIELQTB8,B00QQ9Q5LM,450,552
3KL228NDNZ1S7UTSLI4OFD5473MGK0,Ski jacket,,,,,,A3RLH9KCWZO9O3,B00S71LM24,152,230
3KLL7H3EHHGKN1IF4S0D2MSM1TPVH2,Vacuum,,,,,,A2R2W0HGD815EM,B00SMLJPKA,176,321
3KLL7H3EHHGKN1IF4S0D2MSM217HVN,Grill,Are you looking for a grill with a great side burner that provides plenty of heat for sautéing vegetables?,Would you be interested in a grill that has side burner providing heat for sauting vegetables?,Are you interested in a grill with great side burner and plenty of heat for sauting vegetables?,Would like to have a look at the grill which has side burner that gives plenty of heat for sauteing veggies?,Are you looking for a grill with a side burner for sauteing vegetables.,A3CYMG7BXOYCDF,B0045UBB8G,1479,1552
3KQC8JMJHG70BSGWKIU7JR03A9X3HE,Espresso machine,Do you want a semi-auto espresso machine good for making one shot at a time?,Are you interested in semi-automatic espresso machine?,Are you OK with a machine that only makes single espresso shots?,Are you interested in semi-automatic espresso machine which can make a shot at a time?,Are you interested in a semi-auto espresso machine that can make one shot at a time?,A1NPUNBZY511TG,B00030IEKU,1106,1181
3KQC8JMJHG70BSGWKIU7JR03BHE3HC,Tent,Do you want a tent that's really light and great for backpacking?,Do you want a tent that is really light and great for backpacking?,Do you want a light tent for backpacking?,would you want a lightweight tent that's ideal for backpacking?,Are you looking for a light tent for backpacking?,A1K53FGDCCNDAS,B00NFCFR80,58,106
3KQC8JMJHG70BSGWKIU7JR03BHEH3Q,Vacuum,,,,,,A26MYVDN3ZD78G,B004BSH9FG,33,82
3KTCJ4SCWKGQT33SOBW1N3T2UJYM1B,Snow shovel,Are you looking for a snow shovel that is great digging yourself out in the backcountry?,Are you looking for a great snow shovel for digging yourself out in the backcountry?,Are you looking for a snow shovel which is great for digging yourself out in the backcountry?,Would you like a snow shovel which is perfect for digging yourself out in the backcountry?,Would you think for a snow shovel which is great for digging yourself out in the backcountry?,A2YFA3HGTF3LZL,B000A1CFKW,31,80
3KTZHH2OOMU843NDNW5G2DGA8P4M8V,Bird feeder,,,,,,A2WOOD2QYLRQXP,B0006U343E,234,323
3KVQ0UJWQ10LMXYPT040ZR8A3T15W6,Blender,Do you want a blender that is perfect for making small batches of baby food?,Would you like a blender which is great for making small batches of baby food?,Do you want a blender that also works great for making small batches of baby food?,Are you interested in a blender that can puree food so you can make small batches of baby food?,Do you need a blender that is useful for making small batches of baby food?,A3GPFJ5IKYS6CT,B00ARQVLGO,56,113
3KVQ0UJWQ10LMXYPT040ZR8A41HW5U,Blender,Are you looking for a blender that blends ice cubes to make frosty drinks?,Are you looking for a blender that can easily blend ice cubes?,Would you be interested in a blender that is blends ice cubes to make frosty drinks and which will work great for anything else?,Do you want a blender which can blend ice cubes for frosty drinks?,Would you be interested in a blender that can blend ice cubes with no problems?,A2J4KN6DF9UI8K,B003ZDNILC,153,281
3KWGG5KP7NHAG6DQ48LL4ZCTYGPMC1,Bird feeder,,,,,,A2WJLTPMUS9T8O,B000LO47LI,457,522
3KWGG5KP7NHAG6DQ48LL4ZCTYGQCMS,Grill,Are you interested in a grill with 3 burners instead of 2 which is critical for reaching higher temperatures quicker in windy weather?,Do you need extra heat for critical windy day weather so that you can reach higher temperatures quicker?,Are you looking for a 3 burner grill that provides extra heat for windy weather and to reach high temperature quicker?,Are you interested in a 3 burner grill for some extra heat for reaching higher temperatures quickly?,Would you like to have an extra heat burner for windy weather?,A34PIK0DADFGC0,B00UGJXQYC,41,163
3L1EFR8WXXK2CYE6617H7JRCVUB9F1,Vacuum,Do you want a vacuum with little brush attachment for picking up pet hair?,Do you want a vacuum with add on brush attachment for picking up pet hair?,Do you want vacuum that has little brush attachment for picking up pet hair?,Are you interested in a vacuum which is attached with a little brush used for picking up pet hair?,Have you found  a vacuum with little brush attachment for picking up pet hair?,ACN54RD4NYU07,B01DAI5BZ2,197,264
3L1EFR8WXXK2CYE6617H7JRCVUBF97,Grill,Do you need a small grill for picnicking?,Are you interested in a small grill for picnicking?,,Are you looking for a small grill for picnicking?,Do you want a small grill for picnic purpose?,A2877636PYV2A3,B00KCWIMUQ,0,35
3L21G7IH5BBQNKS67EKCHYG93TCY1D,Snow shovel,,,,,,A1LA8IQXLLS0QI,B000A1E690,73,111
3L21G7IH5BBQNKS67EKCHYG93TD1YH,Walk-behind lawnmower,Are you interested in a lawnmower that is almost maintenance free?,Can I offer you a walk-behind lawnmower that is easy to maintain?,Do you want a Walk-behind Lawnmower that is maintenance free?,Are you looking for a walk-behind lawnmower that is maintenance free?,Would you like an easy to maintain walk-behind lawnmower?,A3776ZU9A54I8W,B013DN3RAK,520,587
3L2OEKSTXDP8YKCR6ZTRW83HGR1Y8Z,Grill,Do you need a grill perfect for two people?,Are you looking for a unit that's perfect for grilling enough for you and your wife?,Are you looking for a grill for two people?,Interested in a grill that suits two people?,Is your current search for a grill big enough for you and your partner?,AOE5NQO3P6N97,B00FDOONEC,661,719
3L2OEKSTXDP8YKCR6ZTRW83HHZIY8X,Ski jacket,Are you looking for a jacket in juniors that is size large?,Are you looking for large size in junior fit with enough room for layering?,Would you like a large size in a junior that is fitted perfectly and still has enough room for layering?,How about a jacket in a large juniors size that you can use for layering?,Do you want a large sized jacket for juniors with enough layering room?,A3UDF5H79UVLPH,B00BV3BOIC,138,225
3L2OEKSTXDP8YKCR6ZTRW83HHZJ8Y8,Bike,,,,,,A21PQMELITM617,B000BT4W2C,174,320
3L55D8AUGECAAN24NB9WYUZ07Q3YC3,Espresso machine,Are you looking for something with an adjustable Wand for preparing milk or hot tea?,Do you want an espresso machine with an adjustable wand?,Are you looking for an espresso machine with wand is adjustable for preparing milk or hot tea?,Would you like an espresso machine that has an adjustable wand for making milk or hot tea?,What do you think about a bike where you can take a bumpy offroad trail?,A1KG16HEF89UFX,B000WSDZF2,354,402
3L60IFZKG7XF50NVZ3J9NL1DUMWHHX,Vacuum,Are you looking for a vacuum that has a hose for dusting?,Would you be interested in a vaccum that has a hose for dusting and small spaces?,Are you looking for a vacuum cleaner that has hose for dusting and small spaces?,do you need a vacuum cleaner that has hose for dusting and small spaces?,Would you like a vacuum cleaner that has hose for dusting and small spaces?,A26BLUWX5QR8CK,B0019KMKAI,541,578
3L7SUC0TUY9QMEIASSS19YASOJC0MP,Vacuum,Do you want a vacuum which is convenient for cleaning up crumbs and small areas which need to be vacuumed?,Would you be interested in a vacuum cleaner thats also convenient for cleaning up crumbs and small areas?,Are you looking for a vacuum cleaner that is convenient for cleaning up crumbs and small areas?,Do you want a vacuum cleaner that you can use for cleaning up crumbs and small areas?,Are you interested in buying a vacuum cleaner for cleaning up crumbs and small areas?,A2TDQ53885KMHK,B004412GTO,301,392
3LAZVA75OM6LIR60KVBSKQSCGHAO2B,Snow shovel,Do you want a snow shovel which can remove the bits of ice and hard packed snow left behind from snow removal?,Can you see that this is the one tool for removing the bits of ice and hard packed snow left behind from snow removal?,Are you looking for a Snow Shovel that is perfect for removing the bits of ice and hard packed snow left behind from snow removal?,Looking for a snow shovel which can remove the bits of ice and hard packed snow left behind from snow removal?,Do you want a snow shovel that is great for removing the ice bits and hard packed snow that got left behind from snow removal?,A2JBY5FM1F95YX,B000H5Y9N2,0,100
3LAZVA75OM6LIR60KVBSKQSCHPRO29,Bike,Are you looking for a bike for comfortable riding with wide seat and good handle grip?,Do you want a bike with a wide seat and comfortable handle bar grips?,Do you want something with comfortable handle bar grips?,Would you like to buy a bike that has wide seat and superior handle bar grips for comfortable riding?,Would you like a bike that is comfortable to ride including the bar grips?,A1IK5UNAOBSQF4,B00P470BEY,116,177
3LAZVA75OM6LIR60KVBSKQSCHPS2OO,Espresso machine,,,,,,AOA6U94SBD6W5,B0011FYBSU,118,197
3LB1BGHFM6BRW44F9X4MN4Z4VC3TYH,Ski jacket,Are you looking for for a ski jacket that has excellent features for skiing in wet-ish conditions?,Are you looking for a jacket that has excellent features for skiing in wet-ish conditions?,do you want a Ski jacket that has excellent features for skiing in wet-ish conditions?,Would you be interested in a ski jacket that has excellent features for skiing in wet-ish conditions?,would you searching for excellent features ski jacket that suits for skiing in wet-ish conditions?,A3L6WFUVXE7AAE,B00AIY83ES,26,93
